GAME_ID,PLAYER_ID,FGM,FGA,FG3M,FG3A,PTS,PLUS_MINUS
21400055,2544,4,12,2,4,11,-15
21400055,201587,3,6,0,3,7,14
21400056,202694,4,10,1,3,12,8
21400056,202325,1,4,0,1,4,-11
21400047,200752,4,13,0,1,14,6
21400047,201163,5,15,1,8,14,0
21400048,202330,10,19,5,12,27,-3
21400048,2440,3,7,1,4,9,1
21400046,201145,14,28,5,12,35,8
21400046,202718,10,15,4,5,29,2
21400045,201936,7,17,2,4,21,0
21400045,2419,6,12,1,2,14,2
21400044,203103,6,12,2,5,16,-22
21400044,2207,5,10,2,2,13,16
21400043,2772,8,13,6,9,24,14
21400043,201601,4,9,2,3,10,-15
21400039,200752,7,14,1,2,25,11
21400039,2440,3,11,1,6,7,-5
21400040,203082,2,7,0,3,6,-13
21400040,2736,8,14,0,2,18,12
21400041,203077,3,4,0,0,6,-9
21400041,203112,1,4,0,1,2,11
21400042,203084,1,4,1,2,3,10
21400042,201587,2,7,1,3,5,-5
21400034,201145,7,19,1,7,17,-22
21400034,2772,4,9,1,3,9,26
21400038,202325,6,9,2,3,15,-9
21400038,203084,5,6,1,2,15,23
21400037,202694,5,8,2,5,12,-22
21400037,202330,9,15,3,5,24,18
21400036,201568,3,6,1,2,7,-12
21400036,203103,8,17,2,6,20,13
21400035,2399,3,8,3,7,13,2
21400035,203952,3,10,0,2,8,3
21400032,203524,3,8,2,5,10,-2
21400032,201960,4,9,0,2,11,2
21400030,2736,7,11,1,3,15,4
21400030,201601,4,10,0,2,9,-12
21400033,2207,14,23,3,8,34,17
21400033,202713,2,7,1,3,5,0
21400029,203082,3,7,2,5,10,17
21400029,202699,4,15,1,1,11,-21
21400028,2419,1,5,0,1,2,0
21400028,203077,2,4,0,0,11,-4
21400027,202718,7,13,2,6,20,-7
21400027,201936,8,19,3,6,22,9
21400031,203953,5,17,1,3,13,-4
21400031,1718,0,3,0,1,2,9
21400021,2754,1,4,0,2,5,18
21400021,203524,1,2,1,2,5,-17
21400022,2544,14,30,1,3,36,-3
21400022,2399,5,10,4,7,14,-1
21400023,203457,7,11,0,0,14,-4
21400023,203114,5,16,2,5,12,11
21400024,202695,0,5,0,1,6,13
21400024,202694,2,8,0,4,4,-12
21400025,201587,3,10,1,3,7,-16
21400025,200752,13,19,3,4,40,14
21400026,2440,2,4,2,4,7,3
21400026,202325,2,8,1,2,5,2
21400019,202330,4,9,2,7,16,-15
21400019,202718,8,16,1,3,21,4
21400020,203103,10,17,3,6,32,3
21400020,2440,3,6,1,3,7,4
21400016,1718,6,13,2,2,16,2
21400016,202699,4,12,1,2,14,-15
21400018,2546,9,17,2,4,25,9
21400018,2544,5,15,1,5,17,-13
21400017,202713,2,6,1,4,5,-12
21400017,203952,4,9,0,0,8,13
21400015,201586,4,11,1,3,10,-3
21400015,201587,5,12,2,5,16,7
21400014,203084,3,10,0,3,9,12
21400014,200752,5,15,0,2,14,-10
21400013,202325,2,7,0,1,9,-30
21400013,202694,8,14,5,9,21,36
21400012,2772,7,10,4,7,20,8
21400012,202330,3,11,0,3,8,-8
21400011,202713,3,7,2,4,8,-10
21400011,201568,1,8,1,5,7,5
21400010,2399,0,5,0,4,0,17
21400010,2546,5,13,1,3,14,-9
21400009,203952,2,5,1,1,6,-4
21400009,2754,4,8,0,0,8,10
21400008,201960,4,7,2,3,10,-4
21400008,203082,5,11,3,5,13,-1
21400006,2207,7,19,2,5,19,-30
21400006,201145,4,10,2,3,17,15
21400005,203187,5,10,1,4,12,1
21400005,203524,1,3,1,2,3,-4
21400004,203114,7,15,0,2,17,-6
21400004,203077,6,8,0,0,17,1
21400007,1718,6,10,1,3,17,-2
21400007,2736,4,8,0,2,12,5
21400001,202699,9,18,1,2,25,-4
21400001,201936,5,15,0,1,12,10
21400002,202718,2,10,1,4,5,0
21400002,201158,5,8,3,6,15,13
21400003,2772,5,10,5,8,16,10
21400003,202325,3,7,1,3,7,-2
11400114,101123,3,7,1,4,8,-3
11400114,202330,8,12,1,2,24,-10
11400118,201587,1,8,0,6,3,8
11400118,2440,3,8,0,2,6,-5
11400117,201568,2,4,0,2,10,-10
11400117,203084,2,4,0,1,4,3
11400115,200752,3,6,0,0,8,-1
11400115,202325,3,6,2,2,8,19
11400112,203516,4,10,1,3,10,0
11400112,201584,2,6,1,1,5,-16
11400113,1495,4,12,0,0,11,-7
11400113,2772,3,9,1,5,11,17
11400111,201147,2,4,0,0,6,-10
11400111,2399,5,13,3,8,17,-7
11400116,2546,8,17,3,8,24,-5
11400116,203082,2,6,1,2,6,8
11400110,202718,8,13,2,5,24,17
11400110,202699,5,11,0,2,14,-18
11400107,203524,1,3,0,1,8,10
11400107,203077,5,8,0,0,13,-5
11400109,203138,5,8,2,4,14,2
11400109,201858,5,10,3,4,17,20
11400108,202329,2,6,0,3,6,0
11400108,203076,4,9,0,0,13,13
11400100,201978,5,12,3,7,15,17
11400100,203114,2,6,1,2,5,-10
11400101,2748,1,6,0,3,6,-2
11400101,202325,4,10,0,2,11,11
11400105,201960,2,5,0,1,6,12
11400105,201158,1,4,0,1,2,-4
11400106,202694,4,9,2,6,17,-5
11400106,2440,0,5,0,4,2,7
11400099,1890,2,5,0,1,6,-4
11400099,202347,3,7,2,5,15,6
11400102,101187,1,9,0,4,4,-26
11400102,201145,2,4,0,2,6,3
11400098,203123,1,7,1,4,5,-3
11400098,202699,2,9,0,3,4,-5
11400103,2403,3,7,0,0,8,8
11400103,2546,11,19,2,6,30,-5
11400092,203142,7,12,3,6,17,-8
11400092,201147,2,3,0,0,6,3
11400093,202330,4,12,1,5,14,22
11400093,203460,1,5,1,1,3,-8
11400097,2772,2,10,2,7,6,1
11400097,2736,2,7,0,2,4,6
11400094,201587,2,5,2,4,7,19
11400094,201568,1,4,0,2,4,-17
11400095,202694,2,7,1,3,7,12
11400095,202325,6,10,3,3,15,-10
11400096,2440,1,7,0,3,3,-7
11400096,203084,4,8,1,3,10,5
11400088,203114,5,9,1,3,11,-5
11400088,203112,1,4,0,0,2,-10
11400091,200752,4,12,0,1,18,-1
11400091,203937,5,10,1,3,14,4
11400089,203077,5,15,0,0,10,5
11400089,201960,2,8,0,5,8,-14
11400090,2754,3,6,0,1,8,-5
11400090,202718,4,7,2,4,11,12
11400087,203561,2,6,0,0,6,-4
11400087,2207,3,7,1,4,8,2
11400086,2399,3,7,2,6,8,-5
11400086,2544,6,11,2,3,18,14
11400085,201936,3,7,0,1,10,23
11400085,203490,4,10,0,0,12,-10
11400080,201145,5,12,1,3,14,17
11400080,2207,2,8,1,2,7,-5
11400081,201147,2,7,1,3,5,13
11400081,201627,5,13,0,5,14,-16
11400083,203077,6,11,0,0,14,7
11400083,2399,1,6,1,3,7,-5
11400084,203084,5,7,0,0,13,-3
11400084,2772,6,10,1,2,13,6
11400082,202330,2,4,1,2,8,12
11400082,202325,4,7,0,1,8,3
11400074,203109,4,8,0,1,9,1
11400074,203142,6,15,6,14,22,3
11400076,203090,6,13,0,2,14,1
11400076,203138,1,4,1,3,3,-4
11400077,201858,4,9,0,2,8,-18
11400077,201960,4,8,1,3,14,-10
11400078,2617,3,7,0,1,9,7
11400078,203937,4,9,2,3,17,-2
11400079,201568,4,9,1,4,12,-4
11400079,204060,0,2,0,1,3,7
11400068,203114,6,17,2,7,14,-3
11400068,203952,5,11,0,2,10,-15
11400071,2738,2,3,1,2,5,-4
11400071,2736,8,11,3,4,19,9
11400069,203082,9,18,4,10,22,1
11400069,201627,6,12,3,6,15,-5
11400073,203918,1,1,0,0,2,-11
11400073,201604,4,7,2,3,10,-2
11400072,202718,7,15,2,6,19,11
11400072,2544,3,6,2,3,12,-9
11400065,203077,3,5,0,0,12,2
11400065,1718,4,7,0,2,11,-3
11400066,2746,1,7,0,1,3,2
11400066,202699,10,16,1,3,22,4
11400059,201145,7,15,3,8,18,27
11400059,203138,1,5,1,4,5,-17
11400060,201960,3,9,0,3,6,4
11400060,203926,1,5,0,3,4,0
11400061,202498,1,1,0,0,2,-27
11400061,202337,2,2,2,2,6,11
11400063,201163,6,11,3,6,18,7
11400063,203110,4,6,0,0,9,-13
11400062,203937,2,5,0,1,5,-8
11400062,202694,6,11,2,4,14,13
11400064,203918,4,6,1,3,11,21
11400064,202325,1,5,0,3,4,-16
11400058,200752,9,18,1,6,21,-5
11400058,2207,1,5,0,1,2,17
11400053,2746,6,12,1,2,14,26
11400053,203077,2,8,0,0,6,-17
11400056,203524,2,7,0,2,5,-8
11400056,2544,9,12,2,3,26,18
11400057,203998,0,4,0,2,0,9
11400057,201145,3,12,1,5,9,3
11400050,2772,4,7,1,2,9,-7
11400050,2422,0,2,0,1,0,10
11400051,202347,4,9,3,5,16,-10
11400051,203103,5,6,1,2,12,-4
11400049,203953,7,12,0,1,18,-18
11400049,1890,3,5,0,0,11,-1
11400052,200794,9,14,0,2,23,14
11400052,101122,4,7,3,6,11,-5
11400048,2546,5,12,1,3,17,9
11400048,201601,4,8,1,1,11,2
11400043,202699,5,10,1,3,14,4
11400043,203077,4,8,0,0,14,-6
11400047,101161,4,4,0,0,10,-3
11400047,203112,2,5,0,0,4,11
11400044,201568,2,9,1,4,6,-10
11400044,2399,1,2,1,1,3,-3
11400045,200782,3,4,1,1,7,13
11400045,2772,2,4,0,2,6,3
11400046,201604,1,5,0,3,4,5
11400046,202330,4,8,2,3,10,-3
11400039,2207,3,5,2,3,8,0
11400039,200752,3,10,0,0,9,9
11400038,2406,1,4,0,1,2,-2
11400038,1718,3,5,0,1,9,-2
11400041,101139,7,13,3,7,19,6
11400041,202718,4,10,0,4,11,0
11400040,203493,2,4,2,3,6,-8
11400040,201587,4,6,2,3,13,1
11400042,203084,4,7,0,2,8,25
11400042,202325,2,7,0,0,4,-26
11400037,203926,3,6,1,2,7,17
11400037,203953,5,14,0,1,11,-10
11400035,200794,3,9,0,1,6,-9
11400035,2419,3,6,0,2,8,11
11400036,2546,7,14,2,4,16,3
11400036,202323,1,4,1,1,11,5
11400033,2544,2,8,0,2,7,12
11400033,2736,4,9,0,2,8,-10
11400027,1718,1,3,0,1,7,-7
11400027,203077,2,7,0,0,6,11
11400028,203932,3,4,0,0,6,1
11400028,101139,3,5,2,4,11,11
11400031,202323,3,9,1,2,12,-5
11400031,203082,3,6,2,5,8,-4
11400029,201601,2,9,0,4,4,-22
11400029,203952,5,10,1,1,11,16
11400032,201142,4,8,0,2,12,9
11400032,202718,4,12,1,6,9,-7
11400030,201163,2,3,0,1,5,-15
11400030,200782,2,4,2,2,6,7
11400025,203507,3,6,0,0,6,-12
11400025,202713,4,12,1,9,10,14
11400023,2419,0,0,0,0,0,-12
11400023,2772,3,7,2,5,8,19
11400024,202330,6,12,1,1,14,7
11400024,201587,3,8,0,3,6,1
11400026,2738,2,3,1,2,7,24
11400026,202325,1,4,0,1,3,-14
11400021,2546,3,9,0,3,10,-6
11400021,202323,4,8,0,0,9,6
11400019,201142,4,8,1,1,11,8
11400019,201167,2,3,1,1,9,2
11400017,202347,2,4,0,1,6,18
11400017,201162,1,2,0,0,2,-14
11400018,1718,2,6,0,2,4,-4
11400018,203121,1,7,1,5,3,-8
11400016,203077,3,8,0,0,11,-11
11400016,201601,2,4,1,2,5,7
11400008,203952,4,11,2,2,18,-9
11400008,101139,2,6,1,2,7,4
11400012,203932,2,6,0,0,6,9
11400012,2736,6,13,1,3,18,-1
11400013,2399,4,5,3,3,13,8
11400013,2406,0,2,0,2,0,11
11400014,2772,5,7,2,4,12,3
11400014,202718,3,7,2,4,14,-3
11400009,201587,2,4,0,1,5,-14
11400009,202330,4,10,2,3,11,19
11400010,202361,0,0,0,0,0,10
11400010,200752,3,9,0,1,9,1
11400015,2738,1,2,1,1,3,0
11400015,2440,1,4,0,3,4,-5
11400006,201601,1,1,0,0,2,15
11400006,202323,5,11,1,1,14,19
11400007,203121,1,1,0,0,2,-7
11400007,200757,3,8,1,2,9,0
11400004,1718,0,3,0,1,2,-1
11400004,2399,3,7,1,4,10,5
11400005,201167,2,5,1,1,10,-5
11400005,202325,4,6,1,1,9,5
11400002,200752,3,11,0,2,9,9
11400002,203082,5,10,0,3,11,-12
11400001,203121,4,12,0,5,8,9
11400001,2736,2,7,0,1,4,-16
41300405,2544,10,21,3,9,31,-16
41300405,202695,7,10,3,4,22,15
41300404,202695,7,12,1,3,20,23
41300404,2544,10,17,4,8,28,-21
41300403,202695,10,13,3,6,29,19
41300403,2544,9,14,2,4,22,-21
41300402,2544,14,22,3,3,35,11
41300402,202695,3,9,2,3,9,-6
41300401,2544,9,17,2,3,25,0
41300401,202695,3,5,2,3,9,11
41300316,202695,8,21,1,5,17,-6
41300316,201142,12,25,2,8,31,-3
41300306,202331,8,18,5,10,29,-28
41300306,2544,8,12,0,0,25,27
41300315,201142,11,21,2,6,25,-22
41300315,202695,4,7,1,2,14,22
41300305,2544,2,10,1,3,7,1
41300305,202331,15,28,5,14,37,9
41300314,202695,3,9,2,5,10,-20
41300314,201142,11,22,2,4,31,14
41300304,202331,8,16,3,9,23,-11
41300304,2544,13,21,2,3,32,10
41300313,202695,4,11,0,3,10,-13
41300313,201142,8,19,1,4,25,19
41300303,202331,5,13,1,6,17,-10
41300303,2544,9,14,1,2,26,24
41300312,201142,6,16,0,4,15,-26
41300312,202695,2,4,0,0,4,23
41300302,2544,9,18,1,5,22,4
41300302,202331,4,16,2,5,14,-1
41300311,201142,10,19,4,7,28,-17
41300311,202695,7,16,1,4,16,12
41300301,2544,11,18,1,5,25,-13
41300301,202331,7,13,3,6,24,11
41300206,202331,4,11,1,5,12,10
41300206,2772,1,5,0,3,6,-24
41300236,201142,12,23,5,8,39,6
41300236,2440,4,14,1,6,9,1
41300225,201587,3,9,1,6,10,-15
41300225,202695,9,15,3,4,22,23
41300215,2207,15,23,3,6,34,-4
41300215,2544,6,14,2,5,29,4
41300235,2440,5,8,4,5,16,-2
41300235,201142,6,22,3,6,27,2
41300205,2772,4,9,0,2,10,31
41300205,202331,5,15,3,5,15,-24
41300214,2544,16,24,3,6,49,13
41300214,2207,5,15,2,7,18,-18
41300224,202695,5,10,0,2,11,-15
41300224,201587,5,11,2,4,14,13
41300234,201142,12,24,1,7,40,-3
41300234,2440,0,6,0,4,0,-19
41300204,202331,12,20,7,10,39,0
41300204,2772,6,11,2,4,16,-22
41300213,2544,8,15,3,7,28,-14
41300213,2207,7,10,5,7,19,17
41300223,202695,4,10,1,3,16,3
41300223,201587,8,13,4,7,20,-12
41300233,201142,14,24,1,4,36,2
41300233,2440,6,13,1,6,14,2
41300203,202331,6,15,2,4,23,21
41300203,2772,4,8,2,6,12,-24
41300212,2207,6,14,0,4,13,-13
41300212,2544,9,18,0,3,22,6
41300222,201587,9,13,3,5,21,-11
41300222,202695,8,9,4,4,20,13
41300232,2440,4,8,3,7,11,-14
41300232,201142,10,22,3,9,32,14
41300202,2772,2,8,2,7,6,-8
41300202,202331,5,13,0,3,11,6
41300221,201587,3,12,1,5,7,-21
41300221,202695,6,13,1,4,16,18
41300211,2207,7,11,3,6,17,-19
41300211,2544,10,15,0,0,22,10
41300201,2772,7,10,6,6,22,18
41300201,202331,4,17,1,5,18,-13
41300231,2440,4,10,2,7,10,23
41300231,201142,9,19,2,5,25,-26
41300127,2207,11,25,1,5,26,-2
41300127,203082,5,12,0,3,11,0
41300147,1890,2,5,0,1,5,-21
41300147,202695,7,14,1,5,15,15
41300107,201960,1,7,0,5,2,-11
41300107,202331,11,23,1,8,30,11
41300157,2754,4,11,0,1,15,-10
41300157,201142,12,18,5,5,33,20
41300167,2738,5,9,3,4,14,-12
41300167,2440,5,8,1,4,13,-6
41300146,202695,4,9,1,2,12,7
41300146,1890,3,6,0,1,7,-3
41300176,202718,7,17,2,4,16,7
41300176,201587,4,10,1,6,9,3
41300126,203082,3,9,0,4,6,-14
41300126,2207,5,12,0,1,17,23
41300106,202331,7,18,1,6,24,19
41300106,201960,3,7,1,2,7,-9
41300156,201142,11,23,0,6,36,27
41300156,2419,0,1,0,0,0,-12
41300166,2440,7,12,3,7,18,3
41300166,2738,5,9,1,2,15,-1
41300145,1890,3,10,0,2,6,-7
41300145,202695,6,10,1,2,15,13
41300125,2207,14,24,3,6,32,22
41300125,203082,3,9,2,5,8,13
41300175,201587,6,10,1,4,15,0
41300175,202718,8,22,3,8,20,7
41300135,2772,3,8,0,1,6,8
41300135,2399,2,8,0,3,5,-18
41300155,2419,3,7,1,2,7,2
41300155,201142,10,24,3,8,26,1
41300165,2738,7,15,2,5,18,-12
41300165,2440,2,5,2,4,6,11
41300144,202695,3,8,0,3,7,6
41300144,1890,1,6,0,2,4,2
41300114,2544,10,19,1,5,31,12
41300114,203077,2,4,0,1,4,-13
41300105,201960,6,9,2,2,15,-10
41300105,202331,9,16,4,7,26,6
41300124,203082,0,1,0,1,0,3
41300124,2207,2,7,1,2,7,-9
41300174,202718,11,18,4,6,26,-3
41300174,201587,11,23,2,7,25,1
41300134,2399,3,8,0,2,6,-18
41300134,2772,10,17,6,10,30,12
41300164,2440,4,7,1,3,10,-19
41300164,2738,6,8,2,2,22,25
41300143,202695,7,8,2,2,17,-7
41300143,1890,3,11,2,6,9,0
41300113,2544,10,18,1,2,30,20
41300113,203077,1,6,0,0,3,-12
41300154,201142,5,21,1,7,15,0
41300154,2419,1,2,0,0,2,2
41300104,202331,10,18,4,7,24,6
41300104,201960,1,6,1,2,3,-8
41300123,203082,1,4,1,2,5,-15
41300123,2207,11,17,3,4,29,0
41300133,2399,12,19,8,10,35,7
41300133,2772,7,16,2,6,16,11
41300173,202718,5,12,1,4,15,-8
41300173,201587,9,20,4,9,26,4
41300153,201142,10,27,0,8,30,-1
41300153,2419,2,5,0,1,4,4
41300163,2440,0,6,0,3,0,-5
41300163,2738,4,9,0,1,11,-2
41300103,202331,3,11,1,4,12,-16
41300103,201960,6,8,2,4,18,16
41300112,203077,9,13,0,0,22,11
41300112,2544,11,17,1,5,32,6
41300142,1890,8,10,2,4,20,11
41300142,202695,1,5,1,2,6,-6
41300172,201587,3,11,0,3,6,6
41300172,202718,5,15,0,3,15,-5
41300102,201960,2,5,1,3,5,-13
41300102,202331,9,16,5,7,27,29
41300122,2207,7,13,1,4,18,2
41300122,203082,1,8,0,5,2,-8
41300132,2772,3,8,2,6,8,12
41300132,2399,4,6,1,3,9,4
41300152,2419,1,4,0,0,2,-3
41300152,201142,12,28,5,12,36,-7
41300162,2738,2,6,0,0,4,-26
41300162,2440,4,7,1,3,13,20
41300131,2772,5,8,3,5,18,10
41300131,2399,4,12,3,8,11,-5
41300171,201587,6,10,2,4,14,3
41300171,202718,10,21,3,11,24,-2
41300111,203077,2,4,0,0,5,8
41300111,2544,8,16,4,8,27,0
41300141,1890,4,11,0,2,8,-14
41300141,202695,4,11,0,3,11,23
41300121,2207,8,13,0,1,24,15
41300121,203082,1,4,1,4,3,-1
41300161,2738,3,6,0,1,8,-11
41300161,2440,0,3,0,1,2,-1
41300101,201960,4,7,2,4,12,15
41300101,202331,6,18,3,8,24,-1
41300151,2419,0,1,0,0,0,-11
41300151,201142,13,25,3,7,33,10
21301221,202325,5,17,1,7,11,3
21301221,202695,6,10,2,5,14,-1
21301230,203084,11,21,3,5,30,4
21301230,203113,2,6,0,3,6,0
21301229,200782,0,4,0,1,2,-9
21301229,200752,3,8,0,1,6,2
21301228,2440,6,11,2,6,19,9
21301228,201587,3,6,0,2,7,8
21301226,101161,1,3,0,1,2,-10
21301226,2747,13,19,2,5,30,21
21301225,203519,1,2,1,2,3,1
21301225,2592,3,8,3,8,9,1
21301224,201977,6,19,4,12,20,-34
21301224,202087,5,9,0,0,12,23
21301222,2772,6,12,0,5,13,22
21301222,201145,6,15,2,7,20,-21
21301220,202713,6,9,2,4,20,-7
21301220,201142,14,30,1,5,42,3
21301219,201956,4,10,1,2,9,6
21301219,203121,4,7,1,1,9,4
21301218,202330,8,23,0,5,23,4
21301218,201147,4,8,0,2,11,-22
21301217,201960,6,9,1,2,13,10
21301217,203114,6,17,2,6,16,-6
21301216,1890,4,8,1,3,9,-21
21301216,2419,2,7,0,0,4,6
21301227,2446,8,13,2,4,19,17
21301227,203090,5,9,0,2,14,-20
21301223,2399,4,12,2,6,12,3
21301223,203077,3,4,0,0,8,1
21301214,202697,4,9,0,2,11,9
21301214,1905,2,6,0,0,4,-13
21301215,203113,4,12,3,8,11,-10
21301215,2440,2,5,1,3,5,17
21301209,202345,2,5,0,2,6,13
21301209,202718,7,17,2,7,21,16
21301213,201147,10,13,0,0,22,-6
21301213,203084,3,7,0,2,6,8
21301212,2419,1,4,0,2,4,5
21301212,200782,1,3,1,3,5,0
21301211,202325,3,6,2,3,12,21
21301211,202330,7,13,1,3,21,-24
21301210,201142,9,23,3,9,25,-15
21301210,203121,4,12,2,7,10,17
21301206,2548,4,9,0,1,9,-27
21301206,2772,10,13,5,8,25,26
21301208,203124,9,11,0,1,20,9
21301208,2399,8,11,3,4,22,14
21301204,201145,10,16,2,4,27,1
21301204,203138,1,2,0,1,4,0
21301205,203114,4,8,2,3,15,-11
21301205,203082,3,9,1,5,8,14
21301207,203077,3,4,0,0,8,-2
21301207,201858,3,11,1,4,10,-9
21301200,201142,13,27,2,11,38,3
21301200,202331,6,17,3,6,20,-2
21301198,203082,2,4,1,3,6,17
21301198,202713,4,9,2,4,14,-14
21301199,203090,4,8,1,2,10,-9
21301199,1905,1,4,0,0,2,-7
21301197,2430,4,9,0,0,8,-4
21301197,2546,7,13,1,4,17,5
21301201,2738,7,10,1,3,15,26
21301201,201587,7,9,3,5,18,-5
21301202,201147,2,8,0,1,10,-18
21301202,202682,4,9,1,2,13,16
21301203,2419,4,7,1,1,9,12
21301203,202325,6,12,3,5,15,4
21301193,201145,6,18,3,9,19,21
21301193,202087,5,9,0,0,11,12
21301196,202330,7,18,0,4,23,-6
21301196,203113,0,2,0,2,0,-5
21301195,200782,2,7,0,2,6,-8
21301195,1890,3,6,1,2,7,-10
21301194,203121,3,8,0,1,6,0
21301194,201956,0,4,0,1,2,-4
21301190,201152,8,22,0,5,16,-3
21301190,203077,4,6,0,0,10,11
21301192,2544,10,22,3,7,27,-13
21301192,201960,6,12,3,5,17,15
21301191,203114,6,15,4,5,20,-14
21301191,2772,5,7,2,4,13,9
21301189,200752,6,18,1,2,16,-21
21301189,2440,4,6,2,3,12,18
21301182,203138,1,3,1,3,3,-3
21301182,201949,4,8,0,1,10,17
21301188,203084,4,9,0,1,8,-3
21301188,202325,4,8,0,3,8,-9
21301187,201587,6,11,1,4,15,11
21301187,202330,4,9,1,3,14,-2
21301186,200782,1,8,1,4,3,-5
21301186,202695,7,14,2,4,18,3
21301184,203121,7,13,2,5,18,-5
21301184,201142,10,18,0,2,27,17
21301183,202718,11,19,4,8,27,-7
21301183,203133,2,8,1,3,5,8
21301185,202087,3,8,0,1,9,-17
21301185,203114,7,11,3,5,17,5
21301181,202713,3,10,0,1,8,-2
21301181,2399,5,11,3,5,14,8
21301176,2772,3,10,0,4,8,-10
21301176,203090,1,4,0,1,2,-3
21301179,201960,6,11,0,3,12,5
21301179,1905,3,6,0,0,8,-6
21301178,203077,5,9,0,0,10,-1
21301178,201145,8,11,1,1,18,9
21301177,2546,8,17,1,3,30,8
21301177,203082,4,12,3,10,13,-17
21301180,202331,7,17,3,8,22,-14
21301180,2544,11,20,2,4,36,13
21301174,202695,5,14,2,6,16,10
21301174,1890,5,7,2,3,12,-17
21301175,203113,2,6,2,6,6,-10
21301175,2738,2,6,0,3,6,0
21301168,2446,3,14,2,10,10,7
21301168,203114,6,14,1,5,16,2
21301173,201142,8,26,1,7,27,5
21301173,2440,3,9,1,4,7,-5
21301172,2566,2,8,0,2,5,-9
21301172,201587,5,8,1,3,11,-11
21301171,202718,5,13,2,4,16,-11
21301171,203113,4,15,1,4,9,13
21301170,200782,6,9,0,1,15,17
21301170,203121,5,9,1,4,14,2
21301169,2399,4,7,2,4,15,17
21301169,203133,3,6,0,1,7,-19
21301167,2544,14,23,3,5,37,-8
21301167,201949,1,5,0,2,5,-11
21301166,201145,5,15,2,9,13,-6
21301166,201960,6,13,0,3,13,4
21301165,203077,2,3,0,0,4,-10
21301165,2772,0,6,0,4,0,-13
21301164,203138,3,6,2,5,8,2
21301164,203082,3,7,3,5,11,6
21301163,2207,11,19,2,6,31,-9
21301163,203090,2,7,1,3,8,-9
21301162,202713,3,6,2,5,8,-14
21301162,2736,6,12,0,4,13,10
21300677,202713,1,6,0,3,2,-4
21300677,201960,2,10,0,5,8,-5
21300275,202695,5,10,0,2,11,-10
21300275,201147,5,8,1,1,14,24
21301158,2207,9,17,1,4,19,2
21301158,2544,9,16,0,3,29,-2
21301159,1890,4,8,2,4,10,8
21301159,2210,6,17,2,8,15,-5
21301160,201142,8,13,2,4,23,11
21301160,2566,11,20,1,6,24,-4
21301161,202718,8,13,2,6,19,24
21301161,202325,3,11,3,5,11,-26
21301154,2754,2,7,0,1,4,-16
21301154,202695,12,13,2,2,26,13
21301157,203121,1,3,1,1,3,-2
21301157,201587,7,12,2,7,16,0
21301156,201142,13,28,4,15,38,-4
21301156,200782,7,9,4,5,22,9
21301155,2210,1,2,0,1,2,-13
21301155,2738,4,6,1,3,11,15
21301149,2546,4,17,1,4,13,0
21301149,2544,13,22,3,7,38,2
21301153,203113,8,14,3,5,19,14
21301153,202718,5,11,2,6,15,22
21301151,1890,3,8,1,2,7,10
21301151,200752,12,18,1,2,32,1
21301150,203145,1,3,0,1,2,-1
21301150,2440,4,6,1,3,9,17
21301152,201960,2,3,1,2,5,12
21301152,202331,6,17,1,5,18,-4
21301143,201147,6,9,1,2,15,6
21301143,203090,7,9,3,3,17,-15
21301144,2399,3,8,0,3,8,11
21301144,2772,1,9,0,3,2,-13
21301145,203077,2,4,0,0,4,-1
21301145,2736,2,10,0,3,5,-3
21301146,201145,8,21,3,10,23,-5
21301146,2746,4,9,2,5,11,-12
21301147,2207,4,9,2,5,12,10
21301147,203138,6,9,6,8,18,-16
21301148,203082,2,9,2,7,8,6
21301148,203114,6,9,0,2,20,-13
21301136,2772,3,9,1,5,10,11
21301136,2546,5,14,0,4,10,-13
21301141,200752,2,8,1,1,10,-29
21301141,2738,2,4,0,0,4,30
21301140,200782,1,6,0,1,2,-9
21301140,201587,6,12,1,6,13,-8
21301139,201142,7,19,3,7,28,-1
21301139,202718,5,17,3,9,23,-2
21301138,203121,2,8,2,7,6,-1
21301138,2210,3,5,1,3,7,7
21301137,203114,2,4,0,1,10,-15
21301137,2399,5,8,2,4,12,10
21301142,1890,7,14,1,3,15,-1
21301142,203145,4,11,0,5,13,-8
21301135,201147,5,9,0,2,12,7
21301135,2544,12,24,2,4,34,7
21301134,2746,7,13,3,6,17,-15
21301134,2207,4,7,2,4,10,10
21301133,201152,7,17,1,5,15,3
21301133,201145,4,8,1,5,15,-9
21301132,2736,4,13,0,3,13,-12
21301132,201960,5,10,3,7,13,11
21301131,202331,7,17,3,4,26,-4
21301131,203082,8,17,5,8,24,-2
21301130,203090,1,3,0,1,2,-21
21301130,203077,0,3,0,0,0,5
21301129,203113,0,2,0,1,0,-17
21301129,2419,6,8,0,0,12,3
21301127,202695,8,15,1,3,17,0
21301127,201142,11,26,0,4,28,13
21301128,1890,2,5,0,0,7,3
21301128,2440,2,9,1,6,6,-5
21301126,203145,6,18,2,6,14,-4
21301126,200752,12,24,1,2,31,-1
21301125,2440,7,16,2,8,19,0
21301125,200782,4,12,1,5,10,-7
21301124,202329,0,3,0,0,5,-7
21301124,203113,2,6,2,4,6,7
21301123,203084,3,12,1,5,11,-13
21301123,202695,4,9,0,3,11,15
21301122,2419,3,9,0,1,6,-10
21301122,201147,2,7,0,2,6,11
21301121,203114,2,10,0,5,4,-15
21301121,2544,7,12,1,3,17,18
